	GSM1389613	GSM1389614	GSM1389615	GSM1389616	GSM1389617	GSM1389618	GSM1389619	GSM1389620
EIF3D	9.77069097050949	9.92587114229337	9.82122108880992	9.97196289388601	9.90223784981963	10.3822894097063	10.5542534707555	10.3076509922848
EIF3G	8.81876070937486	9.04400871805474	8.94142788055831	9.11026419543782	8.88519831721418	10.3184749681097	10.5628743614504	9.90361764688588
EIF3H	10.9123228261286	10.7063070053544	10.7761739197262	11.0408049370021	11.0130149437308	11.2382281983407	11.627279242824	10.9137944440594
EIF3I	8.91266814176539	9.12800731867739	8.97072530568303	9.20511827530601	9.11379043691054	9.91266932864831	10.2787670312068	9.80612461277087
EIF3J	7.89002404818094	7.96036996370623	7.91368935568112	7.94673522541894	7.88490384682274	8.35823148091544	8.4990510582525	8.21967764531222
SERPINA6	6.20188829159129	6.4374293159148	6.30011602988729	6.60998600177986	6.43867270481096	7.49445036336405	7.99295551872697	7.44226714083246
SLC4A4	5.56496764640091	5.94476031933761	5.90659988727477	6.23534299627538	6.11045295495465	7.00569790345893	7.70127709428429	7.04598377302543
EIF4G3	5.8543858839661	5.88843532165977	5.80125812577422	5.89391181297411	5.75411546288722	6.52974570720243	6.64512396041303	6.39943342362324
VAMP8	9.81699819804175	10.107650887658	9.74872530765975	9.96272824006026	9.94547481110046	10.6898789579092	10.1437714951555	10.0096189435523
VAMP4	6.83322290578981	6.89817768646614	6.97063615030391	6.93663110565458	6.89987172044413	7.18358449164413	7.32366243051213	7.1045072426087
STX16	7.18150361959723	7.19302442254534	7.15891353043044	7.16916497845972	7.09313204330293	7.57956081578347	7.67829735012108	7.44238021709429
STX11	5.77560717170909	5.95763568386794	6.07780693306829	6.06657602546102	6.02364461265762	6.32627680963009	6.58209413477146	6.32631005997182
STX10	7.06607089410971	7.26368912985748	7.38537121763705	7.29618538803142	7.21483561900664	7.83141681729469	8.42462562804096	7.62727123326826
BECN1	6.36165860575737	6.57580367916286	6.40532967826637	6.73001527619502	6.50012939414225	7.89679191790643	8.38870928975577	7.7621042034366
CBL	6.18738262878261	6.22914045857656	6.32749068374265	6.25907483876768	6.28796274366349	6.16012127500858	6.20180946776392	6.17322190859408
PEA15	7.26657386238231	7.45489590108841	7.29400043997521	7.54152689701261	7.21920600857676	9.12297790983717	9.60774813149748	8.82490771598588
MARCO	6.73341419947243	7.62729361911026	6.84861658874759	6.78440918752741	7.54248381014171	4.60463020802835	6.03907145891575	6.02162199587029
KRT38	5.99666844960113	5.93049211972601	5.948259338706	5.87889625275364	5.86890245887658	5.90831669809502	5.8023004819027	5.84463735799987
KRT37	5.90624640535175	5.82484699470956	5.87181548647533	5.76299470996074	5.8015954428199	5.54708181347915	5.39084870677121	5.5323103743766
KRT36	5.86451239501984	5.78153923354615	5.86460595463906	5.73495717249052	5.83893551013328	5.24425232148652	5.06972745377651	5.29281253781909
CBLB	6.08284410154019	6.21838844492844	6.02768075009613	6.26142386434992	5.88598850570146	8.00708752573406	8.36309997522559	7.66726854658623
JRKL	6.2820089981676	6.34666926670334	6.24476418761381	6.39078787581731	6.26541302866457	6.99704728013142	7.18663597973617	6.89814209030699
HYAL2	7.73776606040652	7.95999379119671	7.99339858278967	8.05636681803171	7.86531185782775	9.09478907818693	9.52591135453391	8.87653800723279
DGAT1	7.01666186477161	7.06271640013089	7.03346864178248	7.06346037803224	7.01750678877711	7.3052291981845	7.4437954144497	7.23840558562354
CDC23	7.6385310319927	7.74778975925533	7.68931173677707	7.78575881159881	7.66631237909023	8.44688322829021	8.72002159221242	8.28941784799653
S1PR4	6.90009017016724	7.0111614288918	7.16517629020737	7.08692763582338	7.12453920089118	7.05040389324568	7.24025077338749	7.04525156331786
CBLN1	5.96932469049201	5.84844512489917	5.94408950698376	5.74385547508374	5.77481764566276	5.5433833284377	5.29622455176569	5.48155652947136
ACTL6A	7.80926390645535	7.84631884244332	7.80946335821564	7.81701950832141	7.82790808514111	7.88290810864489	7.94793030606924	7.81242032859645
B4GALT4	7.56838024409189	7.57928152626616	7.54261523299345	7.55520964974632	7.48453108059824	7.97731775443917	8.08209270568413	7.82252311927579
B4GALT3	7.58122489038981	7.36141938236593	7.44306716309089	7.40958328693055	7.17705292568427	7.83160880891293	8.18016848151604	7.90600516961964
B4GALT2	7.40282363151567	7.30119962262753	7.23238430866804	7.18454271618657	7.11022776125955	7.5380885976691	7.44715654642305	7.34458722409531
B3GALT4	7.31873779397962	7.32301936131351	7.2601620426652	7.27716892054824	7.11727398814355	8.05004365433594	8.15487417587364	7.81794859747353
B3GALNT1	6.77412613832044	7.08276836101474	7.09949000105965	7.24574838154574	7.17932876320943	6.98089263261041	6.62192551966377	6.87800002825902
B3GALT2	6.0191830027648	6.2015976698278	6.25063206441986	6.24338130039369	5.95162405791259	7.57846480145989	7.87195752122962	7.30393336472858
B3GALT1	5.67236121479686	5.5472164351316	5.61448356586934	5.46374207123796	5.55225768881472	5.01304471110301	4.77205673176853	5.02902287694543
SERPINB7	6.05696920625082	6.03368236469872	6.08336545600786	6.05049445826868	6.16070469062107	5.58058375963094	5.53894187166285	5.67181740933177
TNK1	6.50249026751393	6.59485873036323	6.48708019769076	6.64960281741284	6.49069630836214	7.41231439895185	7.65994264476361	7.28590588698629
PAGE1	5.74659552143599	5.64715330294078	5.78132421610928	5.58766703910255	5.72486256639899	4.93629042477213	4.70633696436967	5.00128208160359
ABCC3	6.33216669682248	6.30956937642886	6.04918994589896	6.344696431647	6.29658200792135	6.60323944406134	6.74013023052671	6.59391676042752
NOL4	5.83124308657297	5.71494428529376	5.77992806822363	5.64066362709545	5.75545355800817	5.06245816910606	4.83168574767234	5.12084141537715
TRADD	7.71645205993292	7.86634516921695	7.77236415406438	7.92806151483074	7.78015153719512	8.74908475112635	9.10045848854578	8.57863521825151
TNFRSF25	6.24107230895975	6.20537862624417	6.24639529584365	6.18062115043678	6.21299728215828	6.01352410656431	5.94979811794374	6.01305723321286
SERPINH1	6.9934611334814	7.13389986599817	7.00972071193312	7.22491584421455	7.07374707848089	8.01904009631198	8.39714843879775	7.89780815380826
MBTPS1	8.61008432092087	8.69163206627679	8.59884936431773	8.6561902256463	8.49414733082187	9.51542196127081	9.67204292469928	9.26710917584697
EDF1	9.99923951254779	10.0624116106798	9.99414486199563	10.1609914660955	9.85982798153612	10.5753347894244	10.4299247981221	10.0075149573372
CTSF	8.23529694337871	8.34141051118292	8.21145295848603	8.09095126905298	8.00480727300457	9.37919873240055	9.38761102763239	9.21684720069798
SNX4	7.35676443584694	7.53208331995042	7.42208110507	7.62655587129198	7.44832821456689	8.60050453238681	9.02367373493238	8.43021300760133
SNX3	9.63186349299347	9.89943743825468	9.72226192772718	9.9732772109201	9.71257099166916	11.2977812549253	11.7111983901776	11.033806274233
URI1	6.05140755679128	6.28163974080889	6.18446603755617	6.42158638631209	6.19075161474047	7.56273163870775	8.02562865517202	7.42208727583303
EED	8.47351225709216	7.69286127765585	7.93093260628727	7.78580724728197	8.12036031057821	6.55940209543397	5.9828812179306	7.01281715877349
CTNNAL1	7.71650423334559	8.07000688574175	7.97145492539507	8.276761367415	8.11997206548038	9.24172149190226	9.90910928173007	9.15794791278583
ADAM19	6.10199469182862	6.09081095724964	6.13625732458347	6.11973597753461	6.24738407322325	5.56363062962795	5.54576879353119	5.68660407468641
GBF1	6.70451761544287	6.71959238215333	6.77597504691569	6.71214897891656	6.67579336519506	6.89411873862348	6.94082495038738	6.81315164301387
RNMT	7.51259438520152	7.46213090582712	7.561312099614	7.39796287052625	7.5296970228869	6.88114651982118	6.76759783579635	6.88311823351361
RNGTT	6.27920329722979	6.37001266310491	6.47459068472463	6.44891263351017	6.51051539288058	6.23538766965706	6.36926520756138	6.30587844443691
GPAA1	7.85994143336519	7.95728491511708	7.76416892539255	7.95989404435032	7.74125559712235	9.06108678325415	9.35389161102733	8.80711629234819
MYH13	5.86959112115663	5.80102667219302	5.86293877021398	5.76226639795035	5.85742280594523	5.30225098105377	5.15876372595609	5.35970410892486
MYOM1	6.45363795251033	6.48320510363014	6.4440296984363	6.48002745525062	6.33495451797082	7.15731170132666	7.25640490760331	6.99287504686601
RIPK1	6.80957420034039	6.87447086492966	6.81642778754378	6.90050166468268	6.75885861570611	7.48583907785424	7.65314622810799	7.35855981758355
CRADD	7.02892159504242	7.19825713976247	7.35556466689722	7.42695451778179	7.18547890031669	8.23481722482514	8.83571766423311	7.94886190911282
HRK	5.80068980372557	5.70362497404003	5.71419710700198	5.63685731240563	5.68422266315524	5.36923902915251	5.20152118040781	5.37171444937773
CBR1	8.11950447019307	8.20470462813602	8.17622651104028	8.22295767571968	8.26221067464111	8.18385118253164	8.31059101111714	8.16184389661927
TNFSF14	5.81601094053	5.83340823570637	5.92563168462427	5.87332172363062	6.00620765434149	5.30245153262044	5.29482729570996	5.43453890687567
TNFSF10	9.35174115779717	10.0531173112705	9.95883288406824	10.578439813539	10.868252361227	9.63288010307802	9.91526044243787	9.45311147467698
TNFSF9	5.84163466765614	5.71751151773385	5.68115552331351	5.63128051698049	5.65650375613137	5.44859520679468	5.25889054717703	5.42582989255422
ADAM23	5.704884181298	5.60639072597205	5.68398601676384	5.5435962557934	5.65123635102321	5.00752420382139	4.80090185782635	5.0611155998361
ADAM21	6.22719371672059	6.11844414358684	6.10932096847791	6.02285052815085	5.97643309437724	6.18175522078373	6.01584148091857	6.06331190171509
ADAM20	5.95872202530884	5.95727074258157	6.04978400446271	5.95316662149731	5.99707278805506	5.75557778220704	5.714840923078	5.77267173903709
ADAM18	5.5972149000395	5.48909519491444	5.52950606242067	5.41197642696159	5.46258008172552	5.12906213059243	4.92935700671508	5.11716759801838
CBR3	8.32670990676623	8.25515217496136	8.38604904619023	8.15632901152413	8.38268455739549	7.23440455064528	6.98220546451823	7.30368534121991
ADAM15	7.20619269800164	7.28559000341906	7.53048325079449	7.17018768057151	7.42808165233174	7.18172915585376	7.38167376878091	6.96429981368399
ADAM9	7.47132948950153	7.89536824151591	7.58704014713301	8.63157037313573	7.20289100480017	8.1506284362774	9.47313781928143	9.63042183061927
ADAM7	5.94796519786377	5.7644221686004	5.86121925961038	5.63877769336465	5.77622668910644	4.93535027457111	4.57691660673342	4.97302794270331
CDS2	7.15872463638119	7.33585983783039	7.27946457832131	7.42043141116039	7.21898527660096	8.44599950989184	8.84803685197426	8.25934528661814
CD164	11.4614812291524	11.6159370678055	11.4561957881589	11.6671920845275	11.6167974946108	10.6856438578858	10.6002971190327	11.1423060085068
TNFRSF14	7.38873930852009	7.44658942271684	7.49712579254812	7.44924124415485	7.43686050625286	7.60428894176571	7.73107474608564	7.5249382275386
RAB11A	9.89680732531108	9.99831912255484	10.1158867736697	9.98656490335891	9.83455140842981	10.4602324188461	10.5463141038732	10.1369551187023
RIPK2	6.39632404881337	6.53129458377014	6.48028020407164	6.65028541973719	6.59663584368265	6.99980181113141	7.30213102864145	6.99508329761524
FADD	7.35167458715232	7.50369484123503	7.41267399562848	7.58673475925607	7.46676538795016	8.27801968249355	8.63951642625343	8.15619025131904
SNAP23	9.32700736687958	9.29524302280062	9.50787015196569	9.24389750346954	9.55636165764118	7.95048614033471	7.65414824348063	8.10853585617146
NAPG	6.34572129246771	6.39511961630505	6.40032223173157	6.42963322590863	6.38685927849357	6.65640588760245	6.76806072768009	6.61434900348934
NAPA	7.16629953559723	7.26143382671499	7.22195688585847	7.30179609287402	7.21061241349361	7.83063715238368	8.07779939699634	7.71795828624658
MTMR1	7.89614434816638	7.75117301823683	7.83637744647095	7.83869687234741	7.83312539920598	7.59654361024243	7.35975197278445	7.60671109380771
MPDZ	7.54016369463738	7.99461376638142	8.49015926479964	8.46297321896709	8.32543859878031	8.46398026133075	8.36421921258217	8.51937717218121
SIGLEC5	5.97068785087759	6.0803903087851	6.09117663164126	6.17558281972572	6.16312714242177	6.31989312123053	6.52539137818891	6.34133140507601
RIOK3	7.37990971125773	7.51041711825894	7.46122793120214	7.60621301585019	7.28967707182108	7.02182118605684	7.42477916540433	8.10092845339084
MATN4	6.3153461485051	6.29189803662416	6.42753649211205	6.27925793706617	6.39069089651969	5.76156736836074	5.67845919351167	5.83077648631203
RGS11	6.12390717382978	6.03604104305629	6.09749385039802	5.95599064632691	5.95928354849759	5.90062165578315	5.73063015508058	5.83116024221179
RGS9	5.82758794604115	5.85403505451125	5.88099167358728	5.83774262058804	5.77470051033846	6.07826965349391	6.10286537956376	6.0153504982684
DLK1	9.11671308312995	7.35323781515162	7.24844647606304	8.61356680663008	8.75951895538161	6.40191732074153	6.52581306975289	7.90782472361521
FBP2	6.35929200427327	6.30245311377084	6.3790635842116	6.26816275336156	6.3331190120088	5.96513366116977	5.85837134883813	5.97438117324211
FPGT	6.97058840394163	6.97732960480397	7.05043515010369	6.95865050661896	6.92666067472034	7.15125872446137	7.19283200887895	7.04369366385875
TNFRSF11A	6.5057938054778	6.82393949780713	6.33920011631745	6.49294217472073	6.72631235186818	5.15833359764485	5.04731247767507	5.81527452713767
TNFRSF10D	5.75629169232624	5.77281896657562	5.71813711562926	5.80895764239168	5.83140671201946	5.72890177447263	5.79611425342926	5.77550594481343
TNFRSF10C	5.86315884696071	5.74184064000252	5.82547655208128	5.65538465544669	5.74584720185404	5.18744738930118	4.94171065947771	5.20441204491751
TNFRSF10B	6.32242207455951	6.33231240154536	6.20222356052292	6.35327501096138	6.26376972691504	6.79610144314613	6.91200388290602	6.71514388675399
SCEL	5.02443730332788	5.00792520916274	5.05997096571429	5.0011393645921	5.07101757320787	4.44375214939766	4.33934641662262	4.36120338668836
DYRK4	7.31051572465032	7.36304008338999	7.29483855992646	7.37038556905521	7.30098681808441	7.78152550011847	7.95076002097904	7.66742711257836
PEX11B	8.09373910516756	8.37900161698919	8.29632529376784	8.3660844439489	8.05437278583473	9.63423293657898	9.98480122341248	9.23517352442972
ACTN1	9.52716125676598	8.93642642331894	9.3999152679233	8.92695164906536	9.37668254139113	7.53218391973475	6.97705122526719	8.22349622873382
PEX11A	7.14426791641759	7.18493337313195	7.28620507329345	7.18379209806405	7.202538747367	7.16857825870603	7.24209819638561	7.11916115932254
SUCLG2	9.189797198838	9.26173662120434	9.23278957124191	9.60051735680388	9.43023352003192	9.49240107896975	10.0264765438688	9.45748279620279
SUCLG1	9.90996551658793	10.1671624176405	10.0243183251913	10.2599739724099	10.0579918710444	11.3777896334692	11.784511006932	11.2010088789035
SUCLA2	8.70406980925644	8.61299586089898	8.56636842095566	8.85293830812406	8.63196842707917	9.6422050188267	9.61655176311399	9.20342504770351
CREG1	10.1407932146578	10.3173720176887	10.1850592927619	10.4003055917564	10.3331920833956	10.8481845577294	11.0366218906486	10.7569940427528
TRIM24	5.94778525174456	6.1556824336493	6.14156421137381	6.29802636431573	6.19048392604919	6.88270803347155	7.26141760413059	6.85470022713945
IL18RAP	6.19246343542304	6.0178537884542	6.00575501708447	5.89211122531146	5.89786307022097	5.81517864495752	5.543509777813	5.71953560983054
IL1RL2	6.12965273552937	6.04954556472884	6.09019048503988	6.00751418134139	6.08114252165966	5.6557659286331	5.51747384052323	5.68112598129628
IL18R1	6.41474338421903	6.35618204394964	6.50110326836438	6.3011474344436	6.28443309982699	6.40527214812596	6.2727177924336	6.27985519110826
GALR2	5.83370851592965	5.71271713968259	5.8015647235443	5.6362635286746	5.76497164625587	4.9991613215641	4.74997785245077	5.06223026725242
CCNK	6.0325604592544	6.04895906089765	6.01608789975349	6.05222578775408	6.00350945566025	6.26789528059826	6.32053920383198	6.22409590198979
DPM1	9.51212304927854	9.69514018079511	9.68302955715791	9.74152719071695	9.69938528861533	10.0776073283035	10.258937072714	9.98601587463173
CDKL1	5.94524868859507	5.94408395299222	6.01948522498575	5.95390617264699	6.02473517152269	5.64769033923219	5.61872397647377	5.69999123080358
BANF1	7.13711456240695	7.43482379844818	7.17356637235351	7.62072418701546	7.26861209878088	9.391042058138	10.1132522595522	9.1467891364976
FGF18	6.15686119306295	6.07770307090895	6.13553025214782	6.03353897104437	6.10454722298342	5.69702835155571	5.55285135006289	5.71233095292771
DPM2	7.27747683261453	7.24465845544485	7.12431104022297	7.20254680824023	7.14987084423858	7.50547896672582	7.56053806970667	7.38857486271167
SAP30	5.71842743363509	5.71257085096451	5.67432064300921	5.73191458563374	5.75902349742581	5.62792155086591	5.65078558954967	5.66071233218881
CCIN	6.23157166216552	6.13628219206437	6.10692818046725	6.07585439482185	6.0839062150455	6.00903229280904	5.8822801112696	5.96853023187554
HESX1	5.94361385728938	5.88132351691891	5.93596718203123	5.84456413456932	5.90547029926999	5.55719798152511	5.43465543020533	5.57249081293359
