ID	Symbol	SPOT_ID	ENTREZ_GENE_ID
2564_at	GABRE	gamma-aminobutyric acid type A receptor epsilon subunit	2564
2565_at	GABRG1	gamma-aminobutyric acid type A receptor gamma1 subunit	2565
2566_at	GABRG2	gamma-aminobutyric acid type A receptor gamma2 subunit	2566
2567_at	GABRG3	gamma-aminobutyric acid type A receptor gamma3 subunit	2567
101928869_at	GABRG3-AS1	GABRG3 antisense RNA 1	101928869
2568_at	GABRP	gamma-aminobutyric acid type A receptor pi subunit	2568
55879_at	GABRQ	gamma-aminobutyric acid type A receptor theta subunit	55879
2569_at	GABRR1	gamma-aminobutyric acid type A receptor rho1 subunit	2569
200959_at	GABRR3	gamma-aminobutyric acid type A receptor rho3 subunit (gene/pseudogene)	200959
2571_at	GAD1	glutamate decarboxylase 1	2571
2572_at	GAD2	glutamate decarboxylase 2	2572
2543_at	GAGE1	G antigen 1	2543
9514_at	GAL3ST1	galactose-3-O-sulfotransferase 1	9514
89792_at	GAL3ST3	galactose-3-O-sulfotransferase 3	89792
79695_at	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12	79695
114805_at	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13	114805
57452_at	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16	57452
2591_at	GALNT3	polypeptide N-acetylgalactosaminyltransferase 3	2591
11226_at	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6	11226
26290_at	GALNT8	polypeptide N-acetylgalactosaminyltransferase 8	26290
168391_at	GALNTL5	polypeptide N-acetylgalactosaminyltransferase-like 5	168391
85569_at	GALP	galanin like peptide	85569
2587_at	GALR1	galanin receptor 1	2587
8811_at	GALR2	galanin receptor 2	8811
8139_at	GAN	gigaxonin	8139
2596_at	GAP43	growth associated protein 43	2596
26330_at	GAPDHS	"glyceraldehyde-3-phosphate dehydrogenase, spermatogenic"	26330
100505592_at	GAPLINC	"gastric adenocarcinoma associated, positive CD44 regulator, long intergenic non-coding RNA"	100505592
202309_at	GAPT	"GRB2-binding adaptor protein, transmembrane"	202309
150946_at	GAREM2	GRB2 associated regulator of MAPK1 subtype 2	150946
100506834_at	GAS1RR	GAS1 adjacent regulatory RNA	100506834
283431_at	GAS2L3	growth arrest specific 2 like 3	283431
100506046_at	GAS5-AS1	GAS5 antisense RNA 1	100506046
650669_at	GAS6-AS1	GAS6 antisense RNA 1	650669
750_at	GAS8-AS1	GAS8 antisense RNA 1	750
2520_at	GAST	gastrin	2520
399717_at	GATA3-AS1	GATA3 antisense RNA 1	399717
2626_at	GATA4	GATA binding protein 4	2626
2627_at	GATA6	GATA binding protein 6	2627
100128893_at	GATA6-AS1	GATA6 antisense RNA 1 (head to head)	100128893
101927886_at	GBAT2	glioblastoma multiforme-associated transcript 2	101927886
26301_at	GBGT1	"globoside alpha-1,3-N-acetylgalactosaminyltransferase 1"	26301
400759_at	GBP1P1	guanylate binding protein 1 pseudogene 1	400759
115362_at	GBP5	guanylate binding protein 5	115362
163351_at	GBP6	guanylate binding protein family member 6	163351
2637_at	GBX2	gastrulation brain homeobox 2	2637
2638_at	GC	"GC, vitamin D binding protein"	2638
644903_at	GCC2-AS1	GCC2 antisense RNA 1	644903
2641_at	GCG	glucagon	2641
2645_at	GCK	glucokinase	2645
2646_at	GCKR	glucokinase (hexokinase 4) regulator	2646
8521_at	GCM1	glial cells missing homolog 1	8521
9247_at	GCM2	glial cells missing homolog 2	9247
9245_at	GCNT3	"glucosaminyl (N-acetyl) transferase 3, mucin type"	9245
51301_at	GCNT4	"glucosaminyl (N-acetyl) transferase 4, core 2"	51301
140687_at	GCNT7	glucosaminyl (N-acetyl) transferase family member 7	140687
257144_at	GCSAM	germinal center associated signaling and motility	257144
148823_at	GCSAML	germinal center associated signaling and motility like	148823
148824_at	GCSAML-AS1	GCSAML antisense RNA 1	148824
78997_at	GDAP1L1	ganglioside induced differentiation associated protein 1 like 1	78997
2662_at	GDF10	growth differentiation factor 10	2662
9518_at	GDF15	growth differentiation factor 15	9518
9573_at	GDF3	growth differentiation factor 3	9573
2661_at	GDF9	growth differentiation factor 9	2661
2668_at	GDNF	glial cell derived neurotrophic factor	2668
284161_at	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1	284161
54857_at	GDPD2	glycerophosphodiester phosphodiesterase domain containing 2	54857
8487_at	GEMIN2	gem nuclear organelle associated protein 2	8487
348654_at	GEN1	"GEN1, Holliday junction 5' flap endonuclease"	348654
2670_at	GFAP	glial fibrillary acidic protein	2670
2672_at	GFI1	growth factor independent 1 transcriptional repressor	2672
8328_at	GFI1B	growth factor independent 1B transcriptional repressor	8328
2675_at	GFRA2	GDNF family receptor alpha 2	2675
2676_at	GFRA3	GDNF family receptor alpha 3	2676
64096_at	GFRA4	GDNF family receptor alpha 4	64096
199720_at	GGN	gametogenetin	199720
124975_at	GGT6	gamma-glutamyltransferase 6	124975
2681_at	GGTA1P	"glycoprotein, alpha-galactosyltransferase 1 pseudogene"	2681
2688_at	GH1	growth hormone 1	2688
2689_at	GH2	growth hormone 2	2689
2691_at	GHRH	growth hormone releasing hormone	2691
2692_at	GHRHR	growth hormone releasing hormone receptor	2692
51738_at	GHRL	ghrelin/obestatin prepropeptide	51738
100126793_at	GHRLOS	ghrelin opposite strand/antisense RNA	100126793
2693_at	GHSR	growth hormone secretagogue receptor	2693
2694_at	GIF	gastric intrinsic factor	2694
9837_at	GINS1	GINS complex subunit 1	9837
51659_at	GINS2	GINS complex subunit 2	51659
64785_at	GINS3	GINS complex subunit 3	64785
84296_at	GINS4	GINS complex subunit 4	84296
2695_at	GIP	gastric inhibitory polypeptide	2695
54810_at	GIPC2	GIPC PDZ domain containing family member 2	54810
2696_at	GIPR	gastric inhibitory polypeptide receptor	2696
84694_at	GJA10	gap junction protein alpha 10	84694
2707_at	GJB3	gap junction protein beta 3	2707
127534_at	GJB4	gap junction protein beta 4	127534
2709_at	GJB5	gap junction protein beta 5	2709
10804_at	GJB6	gap junction protein beta 6	10804
10052_at	GJC1	gap junction protein gamma 1	10052
57369_at	GJD2	gap junction protein delta 2	57369
219770_at	GJD4	gap junction protein delta 4	219770
2712_at	GK2	glycerol kinase 2	2712
256356_at	GK5	glycerol kinase 5 (putative)	256356
56287_at	GKN1	gastrokine 1	56287
200504_at	GKN2	gastrokine 2	200504
112937_at	GLB1L3	galactosidase beta 1 like 3	112937
342035_at	GLDN	gliomedin	342035
2735_at	GLI1	GLI family zinc finger 1	2735
2736_at	GLI2	GLI family zinc finger 2	2736
2738_at	GLI4	GLI family zinc finger 4	2738
256710_at	GLIPR1L1	GLI pathogenesis related 1 like 1	256710
148979_at	GLIS1	GLIS family zinc finger 1	148979
84850_at	GLIS3-AS1	GLIS3 antisense RNA 1	84850
392465_at	GLOD5	glyoxalase domain containing 5	392465
2740_at	GLP1R	glucagon like peptide 1 receptor	2740
9340_at	GLP2R	glucagon like peptide 2 receptor	9340
2741_at	GLRA1	glycine receptor alpha 1	2741
2742_at	GLRA2	glycine receptor alpha 2	2742
8001_at	GLRA3	glycine receptor alpha 3	8001
2743_at	GLRB	glycine receptor beta	2743
27165_at	GLS2	glutaminase 2	27165
388323_at	GLTPD2	glycolipid transfer protein domain containing 2	388323
219970_at	GLYATL2	glycine-N-acyltransferase like 2	219970
2765_at	GML	glycosylphosphatidylinositol anchored molecule like	2765
647309_at	GMNC	geminin coiled-coil domain containing	647309
101927422_at	GNA14-AS1	GNA14 antisense RNA 1	101927422
2769_at	GNA15	G protein subunit alpha 15	2769
149775_at	GNAS-AS1	GNAS antisense RNA 1	149775
2779_at	GNAT1	G protein subunit alpha transducin 1	2779
2780_at	GNAT2	G protein subunit alpha transducin 2	2780
346562_at	GNAT3	G protein subunit alpha transducin 3	346562
51764_at	GNG13	G protein subunit gamma 13	51764
54331_at	GNG2	G protein subunit gamma 2	54331
2786_at	GNG4	G protein subunit gamma 4	2786
94235_at	GNG8	G protein subunit gamma 8	94235
2792_at	GNGT1	G protein subunit gamma transducin 1	2792
27232_at	GNMT	glycine N-methyltransferase	27232
2796_at	GNRH1	gonadotropin releasing hormone 1	2796
2797_at	GNRH2	gonadotropin releasing hormone 2	2797
2798_at	GNRHR	gonadotropin releasing hormone receptor	2798
80154_at	GOLGA2P10	golgin A2 pseudogene 10	80154
55592_at	GOLGA2P5	golgin A2 pseudogene 5	55592
283685_at	GOLGA6L2	golgin A6 family-like 2	283685
127845_at	GOLT1A	golgi transport 1A	127845
137362_at	GOT1L1	glutamic-oxaloacetic transaminase 1-like 1	137362
2813_at	GP2	glycoprotein 2	2813
2814_at	GP5	glycoprotein V platelet	2814
51206_at	GP6	glycoprotein VI platelet	51206
10223_at	GPA33	glycoprotein A33	10223
2262_at	GPC5	glypican 5	2262
2852_at	GPER1	G protein-coupled estrogen receptor 1	2852
122876_at	GPHB5	glycoprotein hormone beta 5	122876
2822_at	GPLD1	glycosylphosphatidylinositol specific phospholipase D1	2822
2823_at	GPM6A	glycoprotein M6A	2823
2825_at	GPR1	G protein-coupled receptor 1	2825
83550_at	GPR101	G protein-coupled receptor 101	83550
2835_at	GPR12	G protein-coupled receptor 12	2835
29933_at	GPR132	G protein-coupled receptor 132	29933
64582_at	GPR135	G protein-coupled receptor 135	64582
283554_at	GPR137C	G protein-coupled receptor 137C	283554
4935_at	GPR143	G protein-coupled receptor 143	4935
2838_at	GPR15	G protein-coupled receptor 15	2838
165829_at	GPR156	G protein-coupled receptor 156	165829
57512_at	GPR158	G protein-coupled receptor 158	57512
27239_at	GPR162	G protein-coupled receptor 162	27239
2840_at	GPR17	G protein-coupled receptor 17	2840
29909_at	GPR171	G protein-coupled receptor 171	29909
54328_at	GPR173	G protein-coupled receptor 173	54328
84636_at	GPR174	G protein-coupled receptor 174	84636
2841_at	GPR18	G protein-coupled receptor 18	2841
11318_at	GPR182	G protein-coupled receptor 182	11318
1880_at	GPR183	G protein-coupled receptor 183	1880
2842_at	GPR19	G protein-coupled receptor 19	2842
101669764_at	GPR1-AS	GPR1 antisense RNA	101669764
2843_at	GPR20	G protein-coupled receptor 20	2843
2844_at	GPR21	G protein-coupled receptor 21	2844
2845_at	GPR22	G protein-coupled receptor 22	2845
2848_at	GPR25	G protein-coupled receptor 25	2848
2849_at	GPR26	G protein-coupled receptor 26	2849
2827_at	GPR3	G protein-coupled receptor 3	2827
2853_at	GPR31	G protein-coupled receptor 31	2853
2854_at	GPR32	G protein-coupled receptor 32	2854
2857_at	GPR34	G protein-coupled receptor 34	2857
2859_at	GPR35	G protein-coupled receptor 35	2859
2861_at	GPR37	G protein-coupled receptor 37	2861
2863_at	GPR39	G protein-coupled receptor 39	2863
11250_at	GPR45	G protein-coupled receptor 45	11250
9248_at	GPR50	G protein-coupled receptor 50	9248
9293_at	GPR52	G protein-coupled receptor 52	9293
9290_at	GPR55	G protein-coupled receptor 55	9290
2830_at	GPR6	G protein-coupled receptor 6	2830
83873_at	GPR61	G protein-coupled receptor 61	83873
81491_at	GPR63	G protein-coupled receptor 63	81491
8477_at	GPR65	G protein-coupled receptor 65	8477
10936_at	GPR75	G protein-coupled receptor 75	10936
27201_at	GPR78	G protein-coupled receptor 78	27201
27197_at	GPR82	G protein-coupled receptor 82	27197
10888_at	GPR83	G protein-coupled receptor 83	10888
53831_at	GPR84	G protein-coupled receptor 84	53831
54329_at	GPR85	G protein-coupled receptor 85	54329
53836_at	GPR87	G protein-coupled receptor 87	53836
54112_at	GPR88	G protein-coupled receptor 88	54112
55507_at	GPRC5D	G protein-coupled receptor class C group 5 member D	55507
222545_at	GPRC6A	G protein-coupled receptor class C group 6 member A	222545
9721_at	GPRIN2	G protein regulated inducer of neurite outgrowth 2	9721
285513_at	GPRIN3	GPRIN family member 3	285513
2877_at	GPX2	glutathione peroxidase 2	2877
2880_at	GPX5	glutathione peroxidase 5	2880
196996_at	GRAMD2	GRAM domain containing 2	196996
9687_at	GREB1	growth regulation by estrogen in breast cancer 1	9687
80000_at	GREB1L	growth regulation by estrogen in breast cancer 1 like	80000
26585_at	GREM1	"gremlin 1, DAN family BMP antagonist"	26585
64388_at	GREM2	"gremlin 2, DAN family BMP antagonist"	64388
79977_at	GRHL2	grainyhead like transcription factor 2	79977
57822_at	GRHL3	grainyhead like transcription factor 3	57822
2890_at	GRIA1	glutamate ionotropic receptor AMPA type subunit 1	2890
2891_at	GRIA2	glutamate ionotropic receptor AMPA type subunit 2	2891
2892_at	GRIA3	glutamate ionotropic receptor AMPA type subunit 3	2892
2893_at	GRIA4	glutamate ionotropic receptor AMPA type subunit 4	2893
2894_at	GRID1	glutamate ionotropic receptor delta type subunit 1	2894
100507470_at	GRID1-AS1	GRID1 antisense RNA 1	100507470
2895_at	GRID2	glutamate ionotropic receptor delta type subunit 2	2895
2897_at	GRIK1	glutamate ionotropic receptor kainate type subunit 1	2897
642976_at	GRIK1-AS1	GRIK1 antisense RNA 1	642976
2899_at	GRIK3	glutamate ionotropic receptor kainate type subunit 3	2899
2900_at	GRIK4	glutamate ionotropic receptor kainate type subunit 4	2900
2903_at	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A	2903
2904_at	GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B	2904
2906_at	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D	2906
116443_at	GRIN3A	glutamate ionotropic receptor NMDA type subunit 3A	116443
116444_at	GRIN3B	glutamate ionotropic receptor NMDA type subunit 3B	116444
23426_at	GRIP1	glutamate receptor interacting protein 1	23426
2868_at	GRK4	G protein-coupled receptor kinase 4	2868
2911_at	GRM1	glutamate metabotropic receptor 1	2911
2912_at	GRM2	glutamate metabotropic receptor 2	2912
2913_at	GRM3	glutamate metabotropic receptor 3	2913
2915_at	GRM5	glutamate metabotropic receptor 5	2915
2916_at	GRM6	glutamate metabotropic receptor 6	2916
2917_at	GRM7	glutamate metabotropic receptor 7	2917
2918_at	GRM8	glutamate metabotropic receptor 8	2918
2922_at	GRP	gastrin releasing peptide	2922
2925_at	GRPR	gastrin releasing peptide receptor	2925
79774_at	GRTP1	growth hormone regulated TBC protein 1	79774
100652791_at	GS1-24F4.2	uncharacterized LOC100652791	100652791
100288079_at	GS1-279B7.1	microtubule associated protein 1 light chain 3 beta pseudogene	100288079
100093698_at	GS1-600G8.3	unknown transcript	100093698
145258_at	GSC	goosecoid homeobox	145258
2928_at	GSC2	goosecoid homeobox 2	2928
55876_at	GSDMB	gasdermin B	55876
56169_at	GSDMC	gasdermin C	56169
83445_at	GSG1	germ cell associated 1	83445
83903_at	GSG2	"germ cell associated 2, haspin"	83903
57000_at	GSN-AS1	GSN antisense RNA 1	57000
2940_at	GSTA3	glutathione S-transferase alpha 3	2940
79807_at	GSTCD	glutathione S-transferase C-terminal domain containing	79807
2948_at	GSTM4	glutathione S-transferase mu 4	2948
2949_at	GSTM5	glutathione S-transferase mu 5	2949
219409_at	GSX1	GS homeobox 1	219409
170825_at	GSX2	GS homeobox 2	170825
51512_at	GTSE1	G2 and S-phase expressed 1	51512
150384_at	GTSE1-AS1	GTSE1 antisense RNA 1 (head to head)	150384
121355_at	GTSF1	gametocyte specific factor 1	121355
149699_at	GTSF1L	gametocyte specific factor 1 like	149699
2978_at	GUCA1A	guanylate cyclase activator 1A	2978
9626_at	GUCA1C	guanylate cyclase activator 1C	9626
2980_at	GUCA2A	guanylate cyclase activator 2A	2980
2981_at	GUCA2B	guanylate cyclase activator 2B	2981
2977_at	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2	2977
2974_at	GUCY1B2	guanylate cyclase 1 soluble subunit beta 2 (pseudogene)	2974
2984_at	GUCY2C	guanylate cyclase 2C	2984
3000_at	GUCY2D	"guanylate cyclase 2D, retinal"	3000
2986_at	GUCY2F	"guanylate cyclase 2F, retinal"	2986
728411_at	GUSBP1	"glucuronidase, beta pseudogene 1"	728411
91316_at	GUSBP11	"glucuronidase, beta pseudogene 11"	91316
441046_at	GUSBP5	"glucuronidase, beta pseudogene 5"	441046
100507462_at	GVQW2	GVQW motif containing 2	100507462
2993_at	GYPA	glycophorin A (MNS blood group)	2993
2994_at	GYPB	glycophorin B (MNS blood group)	2994
2996_at	GYPE	glycophorin E (MNS blood group)	2996
2998_at	GYS2	glycogen synthase 2	2998
3001_at	GZMA	granzyme A	3001
2999_at	GZMH	granzyme H	2999
3003_at	GZMK	granzyme K	3003
341567_at	H1FNT	"H1 histone family member N, testis specific"	341567
286436_at	H2BFM	H2B histone family member M	286436
3026_at	HABP2	hyaluronan binding protein 2	3026
3034_at	HAL	histidine ammonia-lyase	3034
9421_at	HAND1	heart and neural crest derivatives expressed 1	9421
9464_at	HAND2	heart and neural crest derivatives expressed 2	9464
79804_at	HAND2-AS1	HAND2 antisense RNA 1 (head to head)	79804
54363_at	HAO1	hydroxyacid oxidase 1	54363
51179_at	HAO2	hydroxyacid oxidase 2	51179
1404_at	HAPLN1	hyaluronan and proteoglycan link protein 1	1404
60484_at	HAPLN2	hyaluronan and proteoglycan link protein 2	60484
404037_at	HAPLN4	hyaluronan and proteoglycan link protein 4	404037
768096_at	HAR1A	highly accelerated region 1A (non-protein coding)	768096
283254_at	HARBI1	harbinger transposase derived 1	283254
3036_at	HAS1	hyaluronan synthase 1	3036
3037_at	HAS2	hyaluronan synthase 2	3037
3038_at	HAS3	hyaluronan synthase 3	3038
3044_at	HBBP1	hemoglobin subunit beta pseudogene 1	3044
3045_at	HBD	hemoglobin subunit delta	3045
3046_at	HBE1	hemoglobin subunit epsilon 1	3046
3042_at	HBM	hemoglobin subunit mu	3042
3049_at	HBQ1	hemoglobin subunit theta 1	3049
27198_at	HCAR1	hydroxycarboxylic acid receptor 1	27198
283902_at	HCCAT5	hepatocellular carcinoma associated transcript 5 (non-protein coding)	283902
493812_at	HCG11	HLA complex group 11 (non-protein coding)	493812
285834_at	HCG22	HLA complex group 22	285834
253018_at	HCG27	HLA complex group 27 (non-protein coding)	253018
54435_at	HCG4	HLA complex group 4 (non-protein coding)	54435
80868_at	HCG4B	HLA complex group 4B (non-protein coding)	80868
100507399_at	HCG8	HLA complex group 8	100507399
3055_at	HCK	"HCK proto-oncogene, Src family tyrosine kinase"	3055
348980_at	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1	348980
610_at	HCN2	hyperpolarization activated cyclic nucleotide gated potassium channel 2	610
57657_at	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3	57657
10021_at	HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4	10021
3060_at	HCRT	hypocretin neuropeptide precursor	3060
3061_at	HCRTR1	hypocretin receptor 1	3061
3062_at	HCRTR2	hypocretin receptor 2	3062
9734_at	HDAC9	histone deacetylase 9	9734
3067_at	HDC	histidine decarboxylase	3067
139324_at	HDX	highly divergent homeobox	139324
55027_at	HEATR3	HEAT repeat containing 3	55027
399671_at	HEATR4	HEAT repeat containing 4	399671
256957_at	HEATR9	HEAT repeat containing 9	256957
23072_at	HECW1	"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1"	23072
