	GSM2810793	GSM2810794	GSM2810795	GSM2810796	GSM2810797	GSM2810798	GSM2810799	GSM2810800	GSM2810801	GSM2810802	GSM2810803	GSM2810804	GSM2810805	GSM2810806	GSM2810807	GSM2810808	GSM2810809	GSM2810810	GSM2810816	GSM2810817	GSM2810818	GSM2810819	GSM2810820	GSM2810821	GSM2810822	GSM2810823	GSM2810824	GSM2810825	GSM2810826	GSM2810827	GSM2810828	GSM2810829	GSM2810830	GSM2810831	GSM2810832	GSM2810833	GSM2810834	GSM2810835	GSM2810836	GSM2810837
NAP1L2	8.80242449389144	8.55862237121222	8.30791113465547	8.39910487679009	8.45387008476789	8.45212645337972	8.24240924890977	8.59648420318538	8.91900065199794	8.69817809033981	8.20876445929819	8.77403393189024	8.62596393794724	8.70671249977272	8.19171227042774	8.03629638248467	8.28076581848878	8.51130390556359	8.43214373771003	8.36914531223425	8.63650878283085	8.70164242239993	8.27881340593903	8.5204039899885	8.28123012153262	8.31975449016269	8.12033763279414	7.72488278157853	8.37815244996856	7.99722569076062	8.88484912810712	8.91525383337168	8.54798550041819	8.20477364753333	8.15137254648813	8.27318725901393	8.63766123788251	8.31090705348352	8.57807382200899	8.46899978848196
NAP1L3	7.7452283236069	8.08863673562315	7.17598357656057	7.68928165125133	7.69184321564485	7.50588968780768	7.63390993911104	7.68516461719794	8.19898393117262	7.64079038703966	7.3225908181886	7.56843963445997	8.2196227760268	7.63098336235709	8.1119852566458	7.24456435491159	7.81819510472828	7.89532561085213	7.83879992329245	8.22038550255184	8.61747544391306	7.60040163980886	8.11471520982845	8.03574977648928	7.78268185081439	7.39928140446443	8.24009779162428	8.42466797292322	8.43066988592112	7.74895099761607	8.19434049367281	8.04450141700823	8.61205866694704	7.7690341000542	8.25090017886634	7.29329762715287	8.29061598046942	7.66968723436264	8.28593234227799	7.89030432481276
NAP1L4	8.65132286112091	8.68327269870853	8.72837013510168	8.79989985464299	8.58737560227136	8.51786772582573	8.51528782029236	8.50707569312511	8.88566767116155	8.57928258669928	8.27502667803	8.2786804522346	8.68234664132801	8.44083106298777	8.54159786806843	8.36848820657596	7.94802153436796	8.65965698921191	8.57592705056102	8.75953069016324	8.32988499120339	8.42601249872618	8.50620795534349	8.87456281986843	8.63178580003144	8.34543362864849	8.91520867869783	9.08591136283547	8.94909941013181	8.72883295730349	9.2890744857221	9.16197634954536	9.46835644786835	8.83508658884843	8.69134951513389	8.35773026041521	9.02389401391127	8.61761375999775	8.65926615096113	8.92804555475806
NARS	11.6646958549816	11.4429532989571	11.8458635837201	11.5117887876389	11.4977457040423	11.5963663280798	11.6133573127389	11.7800175548843	11.8676664424688	11.5424231063013	11.6831665496955	11.6284982779845	11.9104428562247	11.6816315833854	11.5794781105608	11.5682664277954	11.3657784094091	11.482771864681	11.740595769391	11.5586683911601	11.9937902789335	11.6842038271699	11.7451250385408	11.7071117953816	11.6996933160087	11.6695128607192	11.6967356774555	11.8431931490914	12.0692496840664	11.7799636238255	12.1206445472376	12.1155266094882	11.8790303669292	11.7186903604926	11.9530811554902	11.8129843374661	11.849838393515	11.9277176434714	11.7745126486861	12.0479959687313
NASP	7.87983214114487	8.01869623956815	7.96030623506732	7.85761687981404	7.80898910588656	7.86435090393353	7.71270389957398	7.98447758046408	8.3439633013047	7.89458666667683	8.03229111077656	7.62285956155068	8.14312182730485	7.92401635202357	8.10616118154503	7.82362901136309	7.74567766373797	7.90517128412772	8.24030989145381	8.04892386302009	8.27439799289843	7.76515219869828	8.25457383019615	8.16053269436389	8.27591171834882	7.94753815058689	8.28318150195306	8.18957117331652	8.18353882029314	8.36508146258085	8.7868567034158	8.8719992129964	8.26855766602081	8.33737183911101	8.12104204228202	8.01902083423068	7.96793365839947	8.66467846364772	8.25976376184811	8.17396372973975
ATF3	8.98016161957683	10.8342340589192	8.76306319092512	8.2429161951687	8.48072689810692	7.87502327330893	8.23866515746532	7.98277925918115	9.41190801346929	8.5909773741769	7.96571896102628	9.72403265553344	8.55028051776749	8.48608716236718	8.25229639636529	8.0014308071374	8.06065621098873	7.83266244236264	7.88947659580781	8.20028110911427	8.67068830701719	8.46022733181581	7.88278972616708	8.18109894279206	7.17997298741818	8.00790360758915	8.62698146764597	8.53489484173119	8.65605371469339	8.09993688250887	8.65373493168141	9.13226916848079	8.41338947439377	8.09297238930547	8.62371854581594	8.02192611038275	8.49812566569761	7.88245264200882	8.417322895668	8.64819169423191
CEACAM6	4.96449124607994	6.19630070359504	5.32634946517389	5.9202231888517	6.26498009412948	6.38966994936247	6.37061233982591	5.5538173372758	4.52652821765764	6.07172771781286	6.43116804173189	5.59370402128448	5.36467148897745	5.89582673386166	5.89017374865901	6.50932239911819	6.46705628455803	6.27200679685319	5.6710955495122	5.20525526832855	3.79547969220723	5.54477065372493	5.70306668302423	5.27131577041493	5.91637642266206	5.32810394154131	5.12274175873747	5.20143015572919	4.57422742478442	5.05644066421299	4.03175569284341	4.47710324149369	4.53398752870957	5.86315644146069	5.01839044105141	5.56914708965714	4.99138642751966	4.96392139854205	5.71215166198041	4.31540353960971
NUBP1	8.53538224369892	8.26826361923058	8.59727503038496	8.45030507002786	8.28364012274999	8.18366625207756	8.09800081270379	8.25855739999748	8.54398779602006	8.39672033348602	8.11189235441389	8.2884990649364	8.4028977536756	8.3504896970936	8.43243065188553	8.26369517961199	8.38617449664929	8.26050439063652	8.75229739523732	8.8351715031531	8.78630292243273	8.41983209101305	8.59706430918282	8.77849076244776	8.88606478909037	8.79933132687036	8.6576781088458	8.80768979257524	8.83525700964435	8.94164319507323	9.19323277143031	9.15423340467357	8.57503462828439	8.70108857633527	8.82244529878714	8.4950082517395	8.76617955895222	8.68815864373227	8.53774599788279	8.83657446400307
NBN	7.08744277757277	7.18767248859837	7.09634551629212	7.42561161264073	7.39087422864843	7.5486883087594	7.38782573123889	7.20197970784301	7.06670805563111	7.38306601909049	7.7225371987343	7.08582508521806	7.05472263444716	6.9113466811177	7.63989782282613	7.91354980166196	7.5915711696444	7.46862037551676	7.55748346984883	7.13505583993888	7.36961578932508	7.31744422932483	7.23320607230412	7.32545988912686	7.4005635332046	7.24813592561084	7.67407908943694	7.27096571934857	7.33252144056382	7.34274812281282	6.90171788252775	6.512989169948	7.51784697651078	7.16625889845364	7.02006128848245	7.19539158258466	6.95205829889263	6.84724575247245	7.17952531030764	7.22385295386249
NCAM1	5.66847693365741	5.64209793913322	5.8147956347197	6.19123281667336	5.756443337298	5.79712705310507	5.86364143795459	5.57834789646758	5.49485803252116	5.89642022845382	6.13214413225018	6.21849031567344	5.87506464312604	5.77016282387978	5.52591028439837	5.82151039940305	5.71834485244185	5.76705330644834	5.43429537332453	5.7289806409524	5.34909304462321	5.67243446241911	5.58033208137776	5.83359870411531	5.87390193986618	5.7231985828925	5.83441456188393	5.73643837414196	5.56182899624816	5.56960916319151	5.52903357644002	5.38836572577926	5.62535033836265	5.77797407351482	5.65111478090687	5.8529419470429	5.55998092482814	5.43631484509044	5.53435872028712	5.4896323245117
NCAM2	4.07941954640692	4.26082341028231	4.03994215936264	4.13204331967504	4.32672884701252	4.18220550272463	4.44786602477698	4.09648438106847	3.76516261059482	4.57604577570603	4.34698532445222	4.33511598715936	4.0786408812877	4.13925047915325	4.15743533834536	4.33991894466019	4.31688633080457	4.41502304157122	3.76492127581338	4.06799913453939	3.61239797457538	4.12667797989718	4.0872371624859	4.01897604669155	4.22233431783206	4.08992156062777	3.95651514985806	4.02656168433804	3.80395996765815	3.84575848577714	3.7459592679419	3.71606772420306	3.84755286554446	4.50079792767128	3.91819929405522	4.16883956720647	3.98369687791121	4.14269528284876	4.03382758665054	3.69672545478678
NCBP1	5.51092278271138	5.85592839656733	5.35732718019948	5.84354761200666	5.73224579127605	5.55788195635348	5.55425873941345	5.41742427084531	5.25779267235958	5.7188906374117	5.20256818102179	5.32180148531262	5.42603222066529	5.19592724806555	5.53648243425953	5.42156188742984	5.55550692104684	5.59911447715452	5.58715180773243	5.93847809759419	5.60587579476269	5.83975629812315	5.58060630021608	5.94511027763241	5.59667509214675	5.7931413155431	5.91108082637585	6.04582635547583	5.76202652310559	5.55551262702414	5.55860215181984	5.53931218071158	6.10482187191954	5.74014441378151	5.70131229126968	5.62663682689162	5.88483722583835	5.44627974605568	5.65738761769221	5.44926962736198
NCF2	7.00459708253995	6.11708279814585	6.39331864037133	7.54277627309007	6.0022718606324	6.8761239032231	6.27261580113702	6.77274832124146	8.88662310381638	6.95090240517098	6.90104213837176	6.53327807087594	6.98009330248885	8.44439389763805	7.36916142065697	5.65507201040336	6.40458197418997	6.16184023125859	9.72207360924811	9.20269683250967	9.14530053036811	9.8759917302409	8.06351055373718	9.36043298111034	7.92480742505821	9.62920914105426	8.62752170676184	9.2115304508505	9.02956675669356	8.12443484160347	9.33965887465228	9.48725393890691	9.17338287689147	8.25581923207216	8.45078555392357	7.83119606340131	9.20185465479732	9.06418226190701	7.76989421339261	9.05139924860287
NCF4	6.36086461693233	5.96948705613805	6.0762618250249	6.62295104576175	5.68570676555722	6.15008578220877	6.1047022507604	6.3608037008261	7.22905531408556	6.01571273845881	6.11221756425122	5.6098613872625	6.11303587500715	7.02713148947203	6.51021451984498	6.30428212567162	6.07622197109861	6.00300846525947	7.79921761343164	6.9727401896035	7.00445632513366	7.54476962845749	6.37432158069122	6.83390353786894	6.97860441516432	7.07928500159101	6.74786752048471	7.13028200041771	7.23426340212595	6.41880390188848	6.98313337959306	7.6344798376905	6.88005140997429	6.6044129047658	6.56355801630991	6.36889141242983	7.09560100156855	7.17179868367773	6.28424057120953	7.13272951083737
NCK1	7.85059968166646	7.8593752333265	7.32803565947074	7.66620357087571	7.68493394710103	7.93641986012034	7.6048837587126	7.74624995405986	7.53251302167261	7.76911113720216	7.49297954216716	7.51747684949756	7.9659156326997	7.20602448170733	8.21199735326946	7.45059788576433	7.38415842187435	7.64624574067052	8.47423862007687	7.82482866313436	8.11767866546389	7.92421903777112	8.02148134529732	7.9779327881281	7.9734843208908	8.11174271885622	8.11931736997339	8.15298948099257	7.74594569003666	8.10445240646407	7.77789730150505	8.05982754853253	7.94157504740527	7.66388424821755	7.98080924379573	8.02912128139969	7.85462773922196	7.98003594278238	7.93344968889373	8.10905914268512
NCL	12.056795700651	11.8703451676304	12.0453922198356	11.9013420277022	11.7294032814212	11.7247909848901	11.673375128618	11.9586714053929	12.1813121436	11.7958411529339	11.5146605101922	11.9307314538622	12.1151331178136	11.8557676584992	11.8254178217062	11.4036232034474	11.5906710411948	11.6189949530931	12.084536284383	12.1680397373074	12.8449203556678	11.9391641470656	12.0170216450186	12.1765898626141	12.0009679773933	12.0018598566547	12.2843959472305	12.2423942819522	12.4830756810207	12.1220724636901	12.7079326969677	13.0771025074341	12.4747101558834	11.9494627497386	12.5506984166091	12.0548553296918	12.2838035050466	12.3031347844478	12.269901076377	12.4609014789203
NDN	11.293783810473	10.9070997060739	11.2775409433986	10.7282368199343	10.6137176767726	10.7364049049435	10.6480888515734	11.0744947955116	12.009955654896	10.7341307236047	10.4404984734829	11.0423985563031	11.2538495210552	10.9809646118503	11.0221257421828	10.691441925036	10.50146961986	10.5514152006983	11.3521907763832	11.2430752412544	12.1551228155254	10.9146781255334	11.0421987624179	11.0192307858867	10.8055211782111	10.9379410317672	11.1485343571429	11.1300947744236	11.6597570945223	11.1708686450675	11.9565862774547	12.539597832623	11.7217919805389	10.9801909548987	11.1392017955983	10.941415945136	11.37510973076	11.0639678588182	11.2992640781809	11.7348335560904
NDP	4.40197706018938	4.42732169832119	4.27210856928733	4.41218105089317	4.35466665048003	4.44851667449308	4.50464570277733	4.28305536585914	4.21784252567244	4.42340457883123	4.55354091508779	4.19959474357653	4.46358819876329	4.2898749942951	4.46319150908922	4.70986785900719	4.55524228653185	4.53544704736973	5.3322529763838	4.46677232620325	4.48330512280817	4.41567994323922	5.08603829398131	4.72802151780442	4.27883265091964	4.33382601338144	4.69272239091115	4.65880488148793	4.29448158925708	4.36651459724336	4.01695143322858	3.80378424699016	4.82333629030918	4.35213024512568	4.32351332231904	4.54024716246467	4.73598268267245	4.16372022431371	4.26784897053555	3.94823679428742
NDUFA1	12.0518679669404	11.7071668739586	12.0189937126479	11.8006104334879	11.5691859807325	11.7174921671839	11.6117597301229	11.8575248973731	12.1373210594065	11.7222489345073	11.6395095572951	11.9054640223849	11.902376246052	11.7869534796214	11.6936622106787	11.6886311316062	11.6171774211355	11.6250443463106	11.8259042401605	11.8348982367547	12.072011496281	11.7896158207349	11.8001185172473	11.8768403901526	11.7414851010221	11.8657946376458	11.8822991392064	11.8141390725832	11.8467625940837	11.7865572931844	12.17283556467	12.3708516456403	11.8620609678226	11.7195966046412	11.7539366832713	11.7901112606221	11.9257092450815	11.7584162590954	11.9481771427874	12.0719149693034
NDUFA2	9.72533718238864	8.90921503159467	9.57376341679439	9.049867985211	8.71522744939625	8.91572831171969	8.70530093625315	9.46652016771496	9.8252549458557	9.14013485778841	8.95128518950268	9.21206887509012	9.3194586429346	9.17732013068926	8.84195662400973	8.64072755256035	8.63190895894359	8.75019954681811	9.40701092616427	9.25282803630407	9.90892621563745	9.07381031938212	9.00477671248595	9.15879206826809	9.07114299852979	9.41537111036822	9.27481721993313	9.33780154966561	9.63748986715287	9.62583698601187	10.1508469488124	10.5313924858563	9.39631705531241	9.37158446289292	9.43689219154988	9.22558399163996	9.56458474072467	9.43747442393072	9.46815902431455	9.93853873465711
NDUFA3	11.1125402175872	10.573576797598	11.3041169058688	10.5474750641605	10.4105318755596	10.6204859322953	10.5607253462056	10.8445386651902	10.8494695806473	10.5951339844405	10.7905970379977	10.8126018683987	10.6350793131038	10.6599469592214	10.3579982789757	10.4230142995317	10.4580714001303	10.6783731602258	10.679874621764	10.5547488391823	10.7457469664606	10.5911621224958	10.5176747973302	10.6096364296845	10.820784480283	10.7919219652345	10.732520614506	10.6221268132697	10.6398105268897	11.0654922724921	11.1529801013672	11.3752784465656	10.3438400265135	10.8263986483	10.6327138872558	10.8142461243508	10.6624311611428	10.7806103079826	10.6810211072232	10.8865567721297
NDUFA4	10.5391598425675	10.7027806994508	10.7404188883975	10.6907166127539	10.6746644991296	10.5366006423069	10.5074358335027	10.434495549109	10.3337796620445	10.72380344156	10.6260823381656	10.8115056762457	10.6404594237356	10.784486668395	10.6116127290805	10.6038805237857	10.643808090405	10.7585458215817	10.3020149928818	10.5755611785063	9.72433785591541	10.4686187041842	10.7363561651143	10.6536165422812	10.630339249731	10.589647689489	10.5702922981769	10.403693338235	10.2557527632103	10.4576429473085	10.6614529288631	10.2800743725245	10.4062282921209	10.6416527609059	10.2460903250143	10.4753433525047	10.5219812259065	10.3249449398617	10.7214750438827	10.1207308854497
NDUFA5	9.8070415901728	10.0233045312091	10.216529998793	9.67173642029354	10.1890497962445	10.4112687547207	10.3689672710857	10.4142531593449	10.1752996487618	10.2927557699678	10.3731163748367	10.3890715456769	10.2671352307718	10.401858909345	10.0650879967834	10.1899031042108	9.96556705816833	10.031537261937	9.20549153085613	9.63117258444359	9.98534566162911	9.67059680347624	9.30582046834807	9.35024851534686	9.68598085511266	9.99877328475407	9.82746334110719	9.47459305077336	9.76257726952948	10.139663744299	10.2791078428497	9.96504910235654	9.78946181755008	10.0388438683541	9.73821860328952	10.3046621374354	9.90427505335601	9.92819596180991	10.3612890221512	10.0650833788668
NDUFA6	10.4890666022386	10.0017479863201	10.4921401431371	10.0842605180084	9.94121491421265	10.1528261209034	9.78372098558341	10.3045474430003	11.1797534042753	10.1007022225152	9.95332231731436	10.5823761487503	10.2917090416727	10.1436646203855	10.0278698379241	9.85054141407261	9.87031194345001	10.1152490786811	10.3405766121861	10.3340540755014	10.7374914970879	10.2125324614755	10.3598988673689	10.4350819074837	10.2588072263192	10.1181140122129	10.5110995802322	10.3621190993087	10.5314855815315	10.4630247605783	11.140375965895	11.3197636845882	10.7637370675197	10.3417648116117	10.3953176987971	10.151554449497	10.5467085855457	10.3570074196118	10.3042768767802	10.6972150668046
NDUFA7	9.58701412997175	8.5245691384761	9.22855025115446	8.82865979525929	8.26990313374425	8.48509595278246	8.52223163076543	9.08915567134696	9.39537562867204	8.61453959112974	8.74839283824882	9.02203861814472	8.97422755556604	8.95756622317815	8.54758793973864	8.18016653870196	8.33555275805145	8.26719362225662	9.27772795849682	9.10386070001853	9.68456489488824	8.65604769116642	8.9653350731057	8.7908267923662	8.73841448330095	8.9659619802997	8.75931550474899	8.72217487001172	9.2297841022955	9.20173770157891	9.80550423017331	10.174703601629	9.13799298610442	8.94404845537593	9.05893326287575	9.00914899337483	9.05421110350372	8.99635520162	8.95062472627638	9.51404213419801
